# Image list with two lines of data per image:
#   IMAGE_ID, QW, QX, QY, QZ, TX, TY, TZ, CAMERA_ID, NAME
#   POINTS2D[] as (X, Y, POINT3D_ID)
226 0.370269565 0.748834715 0.490803830 -0.247504788 -1.022280274 10.732475333 19.475653811 226 The_Tree-169.jpg

227 0.747325760 0.644450889 -0.108245979 0.120291595 -0.427516623 6.323594510 13.056956308 227 The_Tree-17.jpg

228 0.388921211 0.785004748 0.430011609 -0.218169323 -0.783466400 10.688926291 19.609070463 228 The_Tree-170.jpg

229 0.393692307 0.796125841 0.409627585 -0.208315276 -0.087525320 10.476589558 19.881373536 229 The_Tree-171.jpg

230 0.637566717 0.623739343 -0.321286682 0.318170994 0.498793136 9.572869459 21.671641782 230 The_Tree-172.jpg

231 0.641845315 0.635260670 -0.307101463 0.300278478 0.179088670 9.412109486 21.644661194 231 The_Tree-173.jpg

232 0.660131423 0.653627491 -0.264183037 0.259239137 0.525148838 9.470446488 21.691622231 232 The_Tree-174.jpg

233 -0.231934525 -0.224117142 -0.649650462 0.688427309 0.065137753 9.520890717 21.362216141 233 The_Tree-175.jpg

234 0.624994037 0.607479526 -0.346320466 0.347006071 0.155239170 9.856639960 21.364971222 234 The_Tree-176.jpg

235 0.511910458 0.496134744 -0.494530243 0.497230165 1.605383418 9.891571814 22.609736152 235 The_Tree-177.jpg

236 0.645039467 0.621012884 0.306032409 -0.323436622 -1.557723701 9.616285361 21.573489701 236 The_Tree-178.jpg

237 0.665321857 0.639272051 0.264686864 -0.280390684 -1.039453853 9.666165737 21.795807558 237 The_Tree-179.jpg

238 0.744073220 0.641244348 -0.124762947 0.139981914 -0.337458643 6.274892638 13.067208189 238 The_Tree-18.jpg

239 0.630163293 0.607708433 0.332241096 -0.350999343 -1.773683638 9.603364776 21.558219407 239 The_Tree-180.jpg

240 0.597363238 0.576732351 0.383385687 -0.404416089 -0.607878780 9.351779034 20.977897070 240 The_Tree-181.jpg

241 0.563431597 0.540452333 0.429540784 -0.453818054 -1.357210378 9.548599232 20.979820180 241 The_Tree-182.jpg

242 0.575848929 0.551744913 0.415152826 -0.437748436 0.109588435 9.526919370 20.883976868 242 The_Tree-183.jpg

243 -0.119604215 -0.242082029 0.874970917 -0.401891797 -0.284485808 9.664781975 23.017709205 243 The_Tree-184.jpg

244 0.548669824 0.482923565 0.449867691 -0.513191305 -0.086188233 5.760685356 12.835197495 244 The_Tree-185.jpg

245 0.262074569 0.682690035 -0.639904414 0.236164303 0.506955394 8.871181034 20.764855106 245 The_Tree-186.jpg

246 0.698092861 0.675447482 0.163109373 -0.172720551 -1.105626369 9.662629688 21.543827556 246 The_Tree-187.jpg

247 -0.165918044 -0.160062301 -0.668496231 0.707081361 1.321389248 9.483788813 21.116654048 247 The_Tree-188.jpg

248 0.080979362 0.110545734 0.766619131 -0.627309406 -0.756718117 10.084541283 23.857828526 248 The_Tree-189.jpg

249 0.003027353 0.002369227 -0.678747092 0.734362041 0.099333094 4.835854121 12.038856993 249 The_Tree-19.jpg

250 0.109213636 0.290027794 0.882213490 -0.354479362 -0.123431891 9.638750650 22.640781219 250 The_Tree-190.jpg

251 0.695019107 0.668064236 0.181745576 -0.193925661 -1.517567530 9.774141620 21.627389257 251 The_Tree-191.jpg

252 0.132623797 0.349184929 0.860320224 -0.346886042 0.619446997 9.656846603 22.743058392 252 The_Tree-192.jpg

253 0.122650241 0.322517142 0.870681497 -0.350504411 0.055083964 9.670062811 22.749363031 253 The_Tree-193.jpg

254 -0.124722823 -0.294100797 0.880634177 -0.349903395 0.636741030 8.668281834 23.349075198 254 The_Tree-194.jpg

255 -0.150265598 -0.358084236 0.856519516 -0.339956244 0.983781901 8.745041854 23.259726039 255 The_Tree-195.jpg

256 -0.172028243 -0.355278453 0.835040148 -0.383264213 0.530830374 9.831265292 22.689670058 256 The_Tree-196.jpg

257 0.160644187 0.203539823 0.748059611 -0.610877896 -0.327740947 10.047017152 23.783798333 257 The_Tree-197.jpg

258 0.110304380 0.144643749 0.761639024 -0.621946241 -0.164381999 10.091790649 23.170612488 258 The_Tree-198.jpg

259 0.073232940 0.200157081 0.906663440 -0.364054234 -0.014397269 9.146693440 23.170272007 259 The_Tree-199.jpg

260 0.558067491 0.483471703 -0.444828458 0.506895878 -0.033711646 6.486468367 13.598607457 260 The_Tree-2.jpg

261 0.735396129 0.633014283 -0.160048908 0.181300296 -0.034729837 6.317667388 13.247528182 261 The_Tree-20.jpg

262 0.091179131 0.244502576 0.895965741 -0.359374802 -0.068358867 9.330428117 22.898300014 262 The_Tree-200.jpg

263 -0.182508472 -0.175641327 -0.664345731 0.703196652 1.306452120 9.516168824 21.166964069 263 The_Tree-201.jpg

264 0.281914436 0.684246547 -0.625651433 0.246761418 1.441789840 8.751054979 23.211548356 264 The_Tree-202.jpg

265 0.709480829 0.687971402 0.104003840 -0.111872711 0.032872130 9.641821979 22.090161273 265 The_Tree-203.jpg

266 0.708518829 0.687524132 0.107628383 -0.117165558 -0.757769943 9.630213556 21.879179242 266 The_Tree-204.jpg

267 0.706911837 0.686719538 0.114523736 -0.124804826 -1.525410984 9.602535306 21.698175558 267 The_Tree-205.jpg

268 0.685099639 0.658096868 0.214172309 -0.227326239 -1.657257166 9.711078603 21.793636800 268 The_Tree-206.jpg

269 0.337462725 0.824333103 -0.423861705 0.164119159 0.493207824 9.024486549 22.863100241 269 The_Tree-207.jpg

270 0.302010077 0.733439211 -0.566855512 0.222557106 0.922578894 8.872653699 23.109556072 270 The_Tree-208.jpg

271 0.338271081 0.824875382 -0.422506223 0.163223072 0.868517476 8.433562880 23.364848288 271 The_Tree-209.jpg

272 0.733351108 0.628018792 -0.171999298 0.195460456 0.128966496 6.430731563 13.301505384 272 The_Tree-21.jpg

273 0.379999751 0.767973474 0.460137454 -0.232573549 -0.917481993 10.762688906 19.477768905 273 The_Tree-210.jpg

274 -0.051544968 -0.054717205 0.776417170 -0.625720003 -0.382589102 9.996648530 22.841524067 274 The_Tree-211.jpg

275 0.343041574 0.835226014 -0.401139023 0.154296687 0.334055301 8.522712899 23.246559040 275 The_Tree-212.jpg

276 -0.221279072 -0.212420794 -0.652887452 0.692568374 -0.427658203 9.556683044 21.253559965 276 The_Tree-213.jpg

277 0.349971365 0.708500012 0.547568903 -0.275165538 -0.524384414 10.754558113 19.427584220 277 The_Tree-214.jpg

278 0.308070144 0.625684646 0.640982681 -0.320550641 -0.802136184 10.578364140 19.505310670 278 The_Tree-215.jpg

279 0.355765589 0.868158793 -0.323460570 0.122900024 0.973329495 8.661750499 23.144835785 279 The_Tree-216.jpg

280 0.311945465 0.757404463 -0.534167972 0.209028907 0.557112511 8.717365258 23.246770848 280 The_Tree-217.jpg

281 0.326344105 0.793382801 -0.479005365 0.186003003 1.460310709 8.815320124 23.140484672 281 The_Tree-218.jpg

282 0.332727675 0.809766559 -0.450476241 0.175047335 1.290121948 8.777534615 23.101934306 282 The_Tree-219.jpg

283 0.726526537 0.621722944 -0.192805791 0.220103835 -0.374350437 6.395823949 13.312895164 283 The_Tree-22.jpg

284 0.266669983 0.506886459 0.723571554 -0.385223887 0.404189291 11.782281694 18.654097494 284 The_Tree-220.jpg

285 0.713795161 0.692150143 0.071225161 -0.079697072 -0.807429836 9.666335363 22.280280077 285 The_Tree-221.jpg

286 0.292480497 0.710852439 -0.595131493 0.234440772 1.460368786 8.790242015 23.160162622 286 The_Tree-222.jpg

287 0.702383393 0.700990041 -0.090937192 0.083671728 2.173121877 10.941657968 -34.740619028 287 The_Tree-223.jpg

288 0.407941133 0.399207808 -0.580065138 0.581155396 1.079120464 9.839009938 22.567258584 288 The_Tree-224.jpg

289 -0.345349568 -0.385816846 0.646330844 -0.560477900 0.850788604 9.206701496 24.267529003 289 The_Tree-225.jpg

290 -0.244685178 -0.236897396 -0.645036581 0.684058913 0.252165603 9.511737562 21.381509953 290 The_Tree-226.jpg

291 0.442700456 0.434794181 -0.553847858 0.555178239 1.800203855 9.795869153 22.424350283 291 The_Tree-227.jpg

292 0.195359034 0.376820799 0.799725355 -0.424594265 -0.141573886 11.723032053 18.769481561 292 The_Tree-228.jpg

293 0.225730807 0.431818630 0.771058581 -0.409935285 0.355269369 11.774361108 18.696579294 293 The_Tree-229.jpg

294 0.708671455 0.607433637 -0.235044238 0.271225647 -0.098857096 6.448259755 13.205025831 294 The_Tree-23.jpg

295 0.243871322 0.465467862 0.751114170 -0.399617256 0.124635508 11.803905814 18.723159544 295 The_Tree-230.jpg

296 0.260109092 0.495437429 0.731514261 -0.389579133 -0.020731136 11.824607030 18.594522050 296 The_Tree-231.jpg

297 0.210929400 0.405260790 0.785522508 -0.417404922 0.191190792 11.732526817 18.693861334 297 The_Tree-232.jpg

298 0.714479680 0.697066915 0.038167848 -0.046472779 -0.697464409 9.566494864 21.966387713 298 The_Tree-233.jpg

299 0.714281080 0.697282266 0.037808385 -0.046588694 -0.832740989 9.517831197 22.047598863 299 The_Tree-234.jpg

300 0.702928238 0.705513193 -0.069248448 0.057859139 6.249422353 11.010260357 -34.452445246 300 The_Tree-235.jpg

301 -0.262758743 -0.635705055 0.675001364 -0.266852178 0.559693845 8.720337714 23.305424181 301 The_Tree-236.jpg

302 -0.228987186 -0.548732230 0.747267683 -0.296730211 1.255263983 8.998098219 23.085538950 302 The_Tree-237.jpg

303 -0.211926284 -0.507139961 0.776378231 -0.308436625 1.588973089 9.046164893 23.009582957 303 The_Tree-238.jpg

304 -0.173903982 -0.416501357 0.829487714 -0.328989600 0.660045639 8.940408476 23.093360851 304 The_Tree-239.jpg

305 0.642913468 0.564887527 -0.344102779 0.386209310 0.091826669 6.213591184 13.463647857 305 The_Tree-24.jpg

306 0.491673924 0.870631889 0.009636566 -0.012806357 0.057416481 8.431237723 17.009144982 306 The_Tree-240.jpg

307 -0.220078916 -0.527045668 0.762911413 -0.302909741 1.352785820 9.027842660 23.048819454 307 The_Tree-241.jpg

308 -0.247133851 -0.595593678 0.710501090 -0.281746752 1.504070400 9.096004496 22.959846738 308 The_Tree-242.jpg

309 -0.250918894 -0.606142984 0.701742704 -0.277826509 0.329954164 9.275336286 22.773804994 309 The_Tree-243.jpg

310 0.091027198 0.118398044 0.765770488 -0.625532983 -1.315831548 10.171150351 22.978353264 310 The_Tree-244.jpg

311 -0.258979475 -0.626569271 0.683384431 -0.270788295 0.931142029 8.746017554 23.323582792 311 The_Tree-245.jpg

312 -0.488392936 -0.478431979 0.516130265 -0.515930936 0.881244237 9.722643209 22.237313383 312 The_Tree-246.jpg

313 -0.475448010 -0.464468504 0.528360548 -0.528254986 1.432231077 9.811872431 22.341099956 313 The_Tree-247.jpg

314 0.419080575 0.411111149 -0.572031392 0.572834341 1.423110897 9.805706447 22.536241838 314 The_Tree-248.jpg

315 0.211361181 0.353277780 0.776451016 -0.477121663 -0.502181037 7.707653273 19.483952399 315 The_Tree-249.jpg

316 0.663108944 0.568630713 -0.319723278 0.367045863 -0.397898695 6.477202495 13.329788920 316 The_Tree-25.jpg

317 0.292359633 0.487143522 0.702981458 -0.427824851 -1.318747662 7.765475583 19.108836518 317 The_Tree-250.jpg

318 0.344021433 0.572881015 0.635059894 -0.387499068 -1.489545193 8.029544070 18.780837206 318 The_Tree-251.jpg

319 0.439829982 0.729179686 0.446417584 -0.274877996 -1.100472773 8.684190670 17.471026734 319 The_Tree-252.jpg

320 0.458153528 0.758415704 0.394283160 -0.243806796 -1.000675085 8.670743939 17.498365391 320 The_Tree-253.jpg

321 -0.308214587 -0.297726862 -0.621143950 0.656157509 -0.257546560 9.538266746 21.922834583 321 The_Tree-254.jpg

322 0.504280249 0.835121983 0.185924727 -0.117067069 0.412763300 9.150933379 16.528268914 322 The_Tree-255.jpg

323 0.620496195 0.755539682 -0.165639910 0.129258197 -1.299911904 9.676260233 23.084915993 323 The_Tree-256.jpg

324 0.635734260 0.755179331 0.120060067 -0.105506913 -0.775867467 9.959980911 24.164044815 324 The_Tree-257.jpg

325 0.437660559 0.771916669 -0.404734853 0.220879132 1.054265752 8.897542113 16.306001611 325 The_Tree-258.jpg

326 0.158072749 0.294715307 0.826651761 -0.452551390 -0.235980785 11.669361420 19.210857195 326 The_Tree-259.jpg

327 0.663538777 0.568869239 -0.319359550 0.366215180 -0.342683558 6.447654286 13.336473930 327 The_Tree-26.jpg

328 0.302558795 0.574485585 0.671037869 -0.357956235 -0.293704667 11.700289154 18.836352412 328 The_Tree-260.jpg

329 0.511493214 0.845981306 0.127333857 -0.080476149 -0.172158354 9.209080383 16.395192246 329 The_Tree-261.jpg

330 0.490906144 0.867311611 -0.075172472 0.033627779 0.561208827 8.372683109 17.172990110 330 The_Tree-262.jpg

331 0.480710520 0.849483583 0.186571007 -0.111742105 -0.188894022 8.263838658 17.377990559 331 The_Tree-263.jpg

332 0.513045662 0.847415089 0.115377404 -0.073211143 0.351253802 9.241790035 16.402802144 332 The_Tree-264.jpg

333 0.608710149 0.740261602 -0.225621635 0.174870218 -0.084920635 9.733643628 22.943882049 333 The_Tree-265.jpg

334 -0.290708883 -0.507196789 0.708100299 -0.396022385 0.997254677 8.982602285 16.436271399 334 The_Tree-266.jpg

335 -0.029973523 -0.043098825 0.865870317 -0.497506456 0.125439158 7.328341756 19.456606346 335 The_Tree-267.jpg

336 -0.081083842 -0.133335137 0.856345107 -0.492260306 0.558501593 8.902409182 16.777384654 336 The_Tree-268.jpg

337 0.593402337 0.721139153 -0.281218672 0.220789597 -1.001337580 9.731066070 23.025321105 337 The_Tree-269.jpg

338 0.683895267 0.586386287 -0.285194456 0.327265198 -0.057899188 6.484357873 13.339757476 338 The_Tree-27.jpg

339 -0.156825635 -0.264793852 0.825421229 -0.473254404 0.770066705 8.890766542 16.890010224 339 The_Tree-270.jpg

340 -0.187555238 -0.317858265 0.806601943 -0.461716863 0.973041330 9.002229462 16.658448323 340 The_Tree-271.jpg

341 -0.311348259 -0.546014229 0.679314069 -0.378765256 0.508546832 8.890087728 16.509993631 341 The_Tree-272.jpg

342 0.426062167 0.750518423 -0.442597724 0.243516695 1.452977086 8.992823430 16.213532780 342 The_Tree-273.jpg

343 0.459567810 0.810859663 -0.318633804 0.172558782 1.277461591 8.843544045 16.480538184 343 The_Tree-274.jpg

344 0.476035828 0.786863090 0.334175767 -0.206307841 -0.550074633 8.712015004 17.341375168 344 The_Tree-275.jpg

345 0.330501604 0.550870977 0.654414334 -0.398812910 -0.525899396 8.013956177 18.842220995 345 The_Tree-276.jpg

346 0.317707654 0.528442891 0.672513063 -0.409311786 -0.886047842 7.909191736 18.845902950 346 The_Tree-277.jpg

347 -0.320750617 -0.358854111 0.662236360 -0.574269772 -0.060562593 9.242602654 24.162408645 347 The_Tree-278.jpg

348 0.344536894 0.697946841 0.560914622 -0.282027167 -1.061916657 10.718995736 19.432865759 348 The_Tree-279.jpg

349 0.533382541 0.511104391 0.463864745 -0.488983501 -0.022569834 9.531047180 21.238871428 349 The_Tree-28.jpg

350 0.175454180 0.338512701 0.816658416 -0.433236671 0.306454375 11.665114658 18.780293828 350 The_Tree-280.jpg

351 0.173552930 0.333967236 0.818378710 -0.434282803 -0.769877241 11.624476050 18.861225416 351 The_Tree-281.jpg

352 0.118454426 0.222983619 0.849079848 -0.464015373 -0.356987061 11.975957874 18.696409412 352 The_Tree-282.jpg

353 0.088736266 0.169003649 0.861671091 -0.470198440 -0.593859585 11.985054569 18.693576741 353 The_Tree-283.jpg

354 -0.372491216 -0.400073998 0.619777461 -0.563087017 1.029143380 9.315322761 23.827335618 354 The_Tree-284.jpg

355 -0.256280845 -0.284351864 0.698178444 -0.604988434 0.391239241 9.512556444 23.550394686 355 The_Tree-285.jpg

356 -0.210721732 -0.232393790 0.709389131 -0.631154924 0.165713015 9.783603329 23.616611877 356 The_Tree-286.jpg

357 0.395113552 0.656906678 0.547318743 -0.335858735 -1.331434597 7.999613790 18.668420085 357 The_Tree-287.jpg

358 0.468026460 0.774381524 0.362085941 -0.224005043 -1.093314643 8.633519243 17.479646463 358 The_Tree-288.jpg

359 0.497793781 0.825579450 0.224768856 -0.141770536 0.758015553 9.091312976 16.657219438 359 The_Tree-289.jpg

360 0.513212250 0.491816175 0.485290776 -0.509139371 -0.376355145 9.657665947 21.936049807 360 The_Tree-29.jpg

361 0.217383909 0.212818520 -0.667783797 0.679350656 -0.554462140 9.071032116 21.339060913 361 The_Tree-290.jpg

362 -0.251489054 -0.243682286 -0.644587907 0.679616531 0.820159481 9.417579793 21.538050361 362 The_Tree-291.jpg

363 0.248711820 0.412216651 0.746415221 -0.459438984 -1.108338284 7.841989031 19.268372747 363 The_Tree-292.jpg

364 0.363998151 0.605233156 0.604096292 -0.369142037 -1.439554007 8.031413792 18.708984151 364 The_Tree-293.jpg

365 0.515649916 0.854788746 -0.052496791 0.026181090 0.466215395 9.485111425 16.022238573 365 The_Tree-294.jpg

366 0.616917828 0.751072931 -0.185368939 0.144707297 -0.545228415 9.676921785 22.996943370 366 The_Tree-295.jpg

367 -0.277650980 -0.307783438 0.687691108 -0.596037103 -0.454923071 9.457568581 23.824489825 367 The_Tree-296.jpg

368 -0.276491588 -0.267528847 -0.634427835 0.670434217 -0.009403806 9.487062815 21.520425915 368 The_Tree-297.jpg

369 0.429461241 0.712024948 0.472959298 -0.291364066 -1.829186654 8.533926276 17.682167446 369 The_Tree-298.jpg

370 -0.389372173 -0.418858044 0.606189486 -0.552703860 1.320697640 9.436190012 23.608405153 370 The_Tree-299.jpg

371 0.572564908 0.501952547 -0.430649509 0.484514258 0.174587165 6.283497830 13.610311136 371 The_Tree-3.jpg

372 -0.482810458 -0.463472446 -0.512729548 0.537769248 -0.683083501 9.607935808 21.983149121 372 The_Tree-30.jpg

373 0.485639009 0.857415125 0.145418469 -0.088586254 -0.027256727 8.133723717 17.464489236 373 The_Tree-300.jpg

374 0.484609828 0.800738414 0.299512351 -0.185104456 -0.622232208 8.794982899 17.257274044 374 The_Tree-301.jpg

375 0.516052947 0.856295474 0.015609906 -0.014274022 0.627292777 9.505859598 15.890939238 375 The_Tree-302.jpg

376 0.044735466 0.084791238 0.862727744 -0.496497758 1.080200003 8.033313234 18.418145682 376 The_Tree-303.jpg

377 -0.125716036 -0.211305908 0.840677057 -0.482501168 0.595138256 8.995679513 16.653170128 377 The_Tree-304.jpg

378 0.476242429 0.840786901 -0.226976474 0.121458705 0.909483191 8.735467703 16.675179131 378 The_Tree-305.jpg

379 0.486800663 0.860989502 0.125553060 -0.077192108 0.472318455 8.202044073 17.354310393 379 The_Tree-306.jpg

380 0.585340400 0.710759417 -0.306412709 0.241472398 0.336930794 9.801609014 23.149436817 380 The_Tree-307.jpg

381 0.498159456 0.824838048 0.226674337 -0.141767755 -0.096721166 8.967732736 16.892290318 381 The_Tree-308.jpg

382 0.516622483 0.854483745 0.045072657 -0.030449892 0.045980168 9.393493245 16.191575286 382 The_Tree-309.jpg

383 -0.419068012 -0.404550924 -0.560598953 0.588599495 0.752204399 9.578432489 22.027541224 383 The_Tree-31.jpg

384 0.489869329 0.810251304 0.273316847 -0.169760909 -0.572446540 8.932504908 17.049627294 384 The_Tree-310.jpg

385 0.489886732 0.867214444 0.074246385 -0.049371770 0.462524627 8.236823501 17.328174640 385 The_Tree-311.jpg

386 0.068088724 0.135301590 0.871057842 -0.467242594 0.248692497 6.539113772 19.407579882 386 The_Tree-312.jpg

387 0.097340757 0.212169151 0.877572853 -0.418777885 -0.831497685 5.712118502 18.601591990 387 The_Tree-313.jpg

388 0.112669719 0.243985718 0.869034525 -0.415398000 -0.712082245 5.790698215 18.590294026 388 The_Tree-314.jpg

389 0.112392289 0.245006783 0.868701343 -0.415569039 -0.985227060 5.290314766 19.244869665 389 The_Tree-315.jpg

390 -0.029138354 -0.043471912 0.865605517 -0.497984175 0.587648691 8.473800981 17.504978734 390 The_Tree-316.jpg

391 0.536604797 0.650854895 -0.420899274 0.333597061 0.428585909 9.762637797 23.112572291 391 The_Tree-317.jpg

392 0.174388890 0.377130074 0.820614202 -0.392369410 -0.209602854 5.610325789 18.896902862 392 The_Tree-318.jpg

393 0.458401787 0.835579293 0.262869223 -0.150249187 0.081602354 12.118730969 17.864436264 393 The_Tree-319.jpg

394 -0.401930467 -0.387550856 -0.572428334 0.600484834 0.706203893 9.536953921 22.030917449 394 The_Tree-32.jpg

395 0.554460177 0.673438602 -0.383186153 0.303681962 -0.253954987 9.768707676 23.155639012 395 The_Tree-320.jpg

396 0.040496917 0.075648124 0.863763442 -0.496538093 0.068226935 8.006225869 18.434427611 396 The_Tree-321.jpg

397 0.027409600 0.054019826 0.865285084 -0.497606568 -0.339156074 7.791627899 18.780841980 397 The_Tree-322.jpg

398 0.423378335 0.744602119 -0.452305888 0.248471033 1.169737277 8.812513810 16.600009591 398 The_Tree-323.jpg

399 0.390280882 0.685958022 -0.536722861 0.298447643 0.849330472 8.847733582 16.596530538 399 The_Tree-324.jpg

400 -0.344898695 -0.605177886 0.626747000 -0.349274697 0.298288473 8.838289881 16.565250554 400 The_Tree-325.jpg

401 -0.241197906 -0.419345960 0.763934750 -0.427055307 0.752810129 8.813441075 16.661068371 401 The_Tree-326.jpg

402 -0.102890822 -0.170842129 0.849959105 -0.487643276 0.558771836 8.819108155 16.980310301 402 The_Tree-327.jpg

403 -0.060627795 -0.097600299 0.861154884 -0.495187559 0.832032545 8.960916621 16.706615188 403 The_Tree-328.jpg

404 -0.002282455 0.003774958 0.867193104 -0.497952468 0.494946505 7.390293887 19.310707008 404 The_Tree-329.jpg

405 -0.371672674 -0.358531346 -0.591096747 0.619612244 0.766314562 9.526156427 21.827301518 405 The_Tree-33.jpg

406 -0.002595493 0.003744776 0.867598387 -0.497244687 0.584059896 7.899670810 18.431278722 406 The_Tree-330.jpg

407 -0.337315031 -0.591853268 0.639387527 -0.356527516 0.066842757 8.759798454 16.656771473 407 The_Tree-331.jpg

408 0.487141708 0.861006895 -0.130574961 0.065652594 0.129190193 8.543050659 16.959594471 408 The_Tree-332.jpg

409 0.484379628 0.857553846 -0.153634854 0.079838020 0.637757048 8.747075845 16.635589507 409 The_Tree-333.jpg

410 0.514223700 0.851858801 -0.087867057 0.046796903 0.600085294 9.458230703 16.006843348 410 The_Tree-334.jpg

411 0.516598414 0.854499716 0.044494649 -0.031249635 0.002274206 9.405405929 16.093185225 411 The_Tree-335.jpg

412 0.446173655 0.740176076 0.428216158 -0.264006377 -0.773931549 8.664016692 17.465710474 412 The_Tree-336.jpg

413 0.297006449 0.579573662 0.673338949 -0.349994570 -1.551293218 9.392374815 19.220471295 413 The_Tree-337.jpg

414 -0.335917608 -0.401317670 0.662649136 -0.535723446 0.854662681 10.078580705 22.888581633 414 The_Tree-338.jpg

415 0.077472749 0.157078666 0.875136371 -0.451066069 -0.433923819 9.016615043 19.599693902 415 The_Tree-339.jpg

416 0.102631171 0.084915852 -0.654715282 0.744045725 0.200850079 6.745220334 14.956283636 416 The_Tree-34.jpg

417 0.199247785 0.390843952 0.798274677 -0.412672830 -0.052497121 9.312433657 19.279579632 417 The_Tree-340.jpg

418 0.165462730 0.326734616 0.826845110 -0.426841587 -0.599602277 9.291010068 19.275113737 418 The_Tree-341.jpg

419 0.146752805 0.291162659 0.840153779 -0.433393064 -0.657624593 9.220388468 19.317144937 419 The_Tree-342.jpg

420 0.040767043 0.085614456 0.885183380 -0.455476231 -0.207478802 8.980621323 19.657630786 420 The_Tree-343.jpg

421 0.031320848 0.067144943 0.886827050 -0.456123168 -0.639024678 8.959680658 19.650472362 421 The_Tree-344.jpg

422 -0.003488908 -0.000081865 0.889297190 -0.457316443 -0.249284784 8.970856249 19.626484797 422 The_Tree-345.jpg

423 -0.041549709 -0.073212460 0.886438649 -0.455126443 -0.204750497 8.978969457 19.564833108 423 The_Tree-346.jpg

424 -0.096452711 -0.107981888 0.770864225 -0.620326634 0.598129193 9.997637728 22.729816953 424 The_Tree-347.jpg

425 0.058786890 0.114118949 0.870545832 -0.475048336 0.122471038 11.888426577 18.921856554 425 The_Tree-348.jpg

426 -0.178812456 -0.327825806 0.819832069 -0.434087232 -0.060311761 11.914746213 18.302254898 426 The_Tree-349.jpg

427 0.128636720 0.107574329 -0.651307769 0.740053071 0.367321869 6.721209438 14.725748368 427 The_Tree-35.jpg

428 -0.117102991 -0.210548439 0.857966210 -0.453707203 0.398488582 11.031044477 19.476757957 428 The_Tree-350.jpg

429 -0.104460656 -0.186974744 0.863325425 -0.456943790 0.234410186 11.580357632 18.668212420 429 The_Tree-351.jpg

430 -0.270354438 -0.499967971 0.727652379 -0.384008490 0.623235712 12.159132632 18.006007584 430 The_Tree-352.jpg

431 0.434276112 0.808901805 -0.352198644 0.181764251 0.416465794 12.067757705 17.714278912 431 The_Tree-353.jpg

432 0.467015635 0.873163910 -0.125649956 0.060772284 1.412243159 11.916052549 17.919448895 432 The_Tree-354.jpg

433 0.422732899 0.786314296 -0.400567015 0.206283278 0.560287958 12.078371137 17.790983963 433 The_Tree-355.jpg

434 0.412599570 0.767316218 -0.436327802 0.224956587 0.577365886 12.156421414 17.626488797 434 The_Tree-356.jpg

435 0.390407517 0.725927128 -0.502173791 0.261597514 0.924812104 12.373872099 17.381421552 435 The_Tree-357.jpg

436 0.343188230 0.634146926 -0.613582981 0.321862456 0.941631424 12.139404475 17.870430523 436 The_Tree-358.jpg

437 0.381063131 0.706414498 -0.528690900 0.276143769 1.155353797 12.301263164 17.517861057 437 The_Tree-359.jpg

438 0.140956064 0.117784365 -0.649706824 0.737657966 -0.030657002 6.706681467 14.693090264 438 The_Tree-36.jpg

439 0.363410572 0.673388063 -0.570468972 0.298406476 1.203502823 12.246179134 17.646395658 439 The_Tree-360.jpg

440 -0.015697660 -0.020807701 0.878111888 -0.477744844 0.143807197 11.956109662 18.707834161 440 The_Tree-361.jpg

441 0.466971207 0.875083773 -0.114653487 0.054962354 0.282775982 11.896399190 17.845341031 441 The_Tree-362.jpg

442 -0.195217890 -0.229911384 0.740615251 -0.600432995 -0.069138330 10.120069591 22.732278942 442 The_Tree-363.jpg

443 0.469996169 0.882572024 0.008102300 -0.010226270 0.680799016 11.900156678 17.820771794 443 The_Tree-364.jpg

444 0.467950435 0.879321128 0.075414595 -0.046145243 0.705540980 11.961818206 17.764756654 444 The_Tree-365.jpg

445 0.457448128 0.861250954 0.193154321 -0.108071329 0.403829361 11.825612178 17.814492403 445 The_Tree-366.jpg

446 0.222457900 0.476127564 0.767475256 -0.367146778 -1.297170929 6.108108611 18.320153786 446 The_Tree-367.jpg

447 -0.160499177 -0.327963454 0.840364001 -0.400584988 0.481848439 8.064786076 19.617316149 447 The_Tree-368.jpg

448 0.338820078 0.661091261 0.594207766 -0.308344662 -1.489281907 7.363435919 17.717613907 448 The_Tree-369.jpg

449 0.150768654 0.125948833 -0.647818927 0.736027406 0.322811801 6.725363788 14.603637332 449 The_Tree-37.jpg

450 0.307801901 0.624880623 0.642166196 -0.320007459 -1.519001103 7.080772274 17.655631172 450 The_Tree-370.jpg

451 0.515228172 0.624022859 -0.459031820 0.366640410 -0.864044228 9.866695800 22.865543196 451 The_Tree-371.jpg

452 0.255131860 0.541232926 0.722731556 -0.345881124 -1.219675865 6.658355085 17.595285189 452 The_Tree-372.jpg

453 0.263641964 0.537896861 0.716715200 -0.357042300 -0.912749050 6.429646528 18.535531536 453 The_Tree-373.jpg

