filename,width,height,focal_35mm,principal_u,principal_v,distortion_model,distortion_coeffs,R0,R1,R2,R3,R4,R5,R6,R7,R8,X,Y,Z
The_Tree-591.jpg,5464,3640,26.3961352657005,-7.65825784584817e-17,3.82912892292408e-17,perspective,0 0 0 0 0 0,0.436840682335735,-0.899538652440904,0.000656522088830158,0.167102893044177,0.0804325729850657,-0.982653155665451,0.883881689703275,0.429372581760649,0.18545173129275,-16.6102398407606,-7.38516730575775,6.78320481733584
The_Tree-592.jpg,5464,3640,26.2762489981298,0,0,perspective,0 0 0 0 0 0,0.292839497636077,-0.956161428632464,0.000592469218839931,0.178367344029795,0.0540190314000183,-0.982480042967978,0.939377516873811,0.287814639381198,0.186366880506876,-17.7394839072879,-4.40405873918186,6.80451900265993
The_Tree-593.jpg,5464,3640,26.484614642616,0,0,perspective,0 0 0 0 0 0,0.721371475655309,0.692520349374161,0.00622573799420145,-0.190618844957744,0.207186562713462,-0.959551032607415,-0.665798505598997,0.691006001373122,0.281465905587997,6.85176937798396,-6.15923783551988,5.26847184658314
The_Tree-594.jpg,5464,3640,26.4956896551724,0,0,perspective,0 0 0 0 0 0,0.894586735419297,0.446862243202174,0.00535802315837408,-0.120891511116742,0.253523946154598,-0.959745201220674,-0.430232280694691,0.857927586878124,0.280821011182788,4.84467065925283,-7.5597577136102,5.26905118464436
The_Tree-595.jpg,5464,3640,26.4682459892791,0,-3.83494139725472e-17,perspective,0 0 0 0 0 0,0.939207350642099,0.343314361657177,0.00498011844988255,-0.0917840086722125,0.265017919896976,-0.959865197767655,-0.33085532828097,0.901055354133921,0.280417546766756,3.89360870504141,-7.91510161129952,5.27571097830704
The_Tree-596.jpg,5464,3640,26.2989511280682,0,-3.83558831719352e-17,perspective,0 0 0 0 0 0,0.906129799067223,0.422994130807041,0.00218003330003036,-0.0463876320729755,0.104490706380623,-0.993443445733445,-0.420448540053424,0.900087583284468,0.114303838885971,10.1632973439474,-18.3545341110771,6.86489485169114
The_Tree-597.jpg,5464,3640,26.3113964686998,0,0,perspective,0 0 0 0 0 0,0.66375828198683,0.747820533194745,-0.0137620211531253,0.153199868385452,-0.153942303881748,-0.97613091714291,-0.732089300168068,0.645806640727631,-0.216746486411017,17.0128571855951,-12.9643559494767,14.8524106860396
The_Tree-598.jpg,5464,3640,26.6325950441276,7.71804736738737e-17,0,perspective,0 0 0 0 0 0,-0.63703053330677,0.77083078909662,0.00346326660453578,-0.229207674495244,-0.185128507424051,-0.955610421506288,-0.735972785901337,-0.60954682373024,0.2946128444128,,,
The_Tree-599.jpg,5464,3640,26.5099730458221,-7.68933633558445e-17,3.84466816779222e-17,perspective,0 0 0 0 0 0,0.454034888800422,0.890915215967458,-0.0110633498383432,0.187380997208856,-0.107619083596496,-0.97637415714001,-0.871057220644547,0.441234870339491,-0.215803400250064,19.3449651455109,-8.94878683998326,14.8108367500766
The_Tree-6.jpg,5464,3640,26.3184372491303,0,0,perspective,0 0 0 0 0 0,0.275027263881375,-0.961411912185085,-0.00686580152221072,0.119045138053384,0.0411392679099629,-0.992036196790058,0.954037870960988,0.272019660584396,0.125765834103601,-13.6428015290563,-3.67591300160731,4.49539814708894
The_Tree-60.jpg,5464,3640,26.0949854072698,0,0,perspective,0 0 0 0 0 0,-0.268359592137793,-0.963314328145115,-0.00293845162672835,0.114538629023979,-0.0288791099630321,-0.992998942330278,0.956485249112052,-0.266817357377792,0.118086688635879,-13.0426054842185,4.2302901067658,4.61180533361718
The_Tree-600.jpg,5464,3640,26.6033870536201,7.71411960791288e-17,3.85705980395644e-17,perspective,0 0 0 0 0 0,-0.446985553713463,0.89451083462743,0.00736759836090162,-0.266149149644791,-0.125122068791042,-0.955776698839642,-0.854030763447561,-0.429179256995941,0.294001055184481,8.86046484589704,5.55582490431288,5.35149230966599
The_Tree-601.jpg,5464,3640,26.5816216216216,0,0,perspective,0 0 0 0 0 0,-0.545385656833589,0.838163998457358,0.00596632300233591,-0.249374072984034,-0.155461399289894,-0.955847438168969,-0.800229377768367,-0.522793329166318,0.293802787487883,8.30496226356366,6.81566109871327,5.34114562004149
The_Tree-602.jpg,5464,3640,26.3466380926868,0,0,perspective,0 0 0 0 0 0,-0.600006927826159,-0.799992918054341,0.00173713082868154,0.235049279683484,-0.178365311434949,-0.955477708686597,0.764685244189327,-0.572884933245425,0.295058181685401,-7.25237646283768,6.68881704100284,5.36533991653507
